Customer_ID,Age,Account_Balance,Monthly_Spending,Investment_Portfolio_Value,Risk_Score,Sector_Exposure,High_Value_Transactions,Loan_Amount,Credit_Score,Investment_Return_Rate,Predicted_Risk,Suggested_Product,Preferred_Sector,Investment_Horizon,Global_Event_Impact,Engagement_Score,Profitability_Score
CUST5700,69,49220.0,5059.68,25654.75,Low,"Healthcare, Energy, Utilities",3,27226.05,467,0.41,High,Investment Account,Consumer Goods,Long-Term,Low,72,Medium
CUST4473,47,49863.09,9981.25,30485.23,High,Real Estate,1,3674.58,544,4.09,Low,Pension Fund,Technology,Long-Term,Low,78,Medium
CUST7498,43,33868.89,4184.03,26646.59,Medium,Finance,4,10717.49,826,4.44,High,Retirement Plan,Materials,Long-Term,High,62,High
CUST8070,61,12719.03,7729.25,14638.05,Medium,"Consumer Goods, Materials",10,28002.0,451,4.47,High,Personal Loan,Healthcare,Long-Term,Moderate,93,High
CUST9115,30,1820.67,6211.01,30547.39,Low,Real Estate,6,22264.87,610,6.98,Medium,Investment Account,Real Estate,Short-Term,Moderate,69,High
CUST1823,43,7564.69,9087.95,3492.31,High,"Finance, Utilities, Technology",9,3359.11,425,1.61,High,Pension Fund,Real Estate,Long-Term,Low,61,High
CUST7446,21,26527.31,8119.72,80656.65,Low,Technology,0,18953.83,394,8.08,Medium,Wealth Management,Industrials,Short-Term,Moderate,55,Low
CUST7802,60,13774.23,2914.6,25617.56,Medium,"Consumer Goods, Materials",10,15216.28,526,1.51,Medium,Mortgage,Consumer Goods,Long-Term,Moderate,54,Low
CUST3728,49,10102.74,8991.7,60709.66,High,"Consumer Goods, Finance",4,10321.67,463,3.74,High,Investment Account,Energy,Short-Term,Moderate,81,High
CUST7528,61,8308.37,9012.8,15763.76,Medium,"Utilities, Industrials, Energy",4,218.87,725,5.09,High,Retirement Plan,Utilities,Medium-Term,High,50,Medium
CUST1680,57,20951.57,6812.29,27800.19,Medium,"Industrials, Technology, Finance",5,11420.37,496,7.29,Low,Pension Fund,Healthcare,Long-Term,Low,50,Medium
CUST5809,42,33693.12,9979.65,36197.04,High,Finance,6,25244.0,374,9.13,Low,Retirement Plan,Utilities,Medium-Term,High,64,Medium
CUST6838,59,10388.98,9245.85,68419.01,Low,Consumer Goods,9,21971.78,443,2.26,Low,Personal Loan,Real Estate,Short-Term,Moderate,55,Medium
CUST1704,60,23573.72,8551.02,24564.04,High,"Healthcare, Real Estate",1,6739.13,700,8.17,High,Retirement Plan,Industrials,Short-Term,Moderate,67,High
CUST5626,19,48114.09,8551.22,10617.44,Medium,"Healthcare, Industrials",6,25188.7,501,6.77,Medium,Pension Fund,Real Estate,Short-Term,Moderate,62,Low
CUST5599,70,10210.25,5063.28,33458.88,Low,"Consumer Goods, Materials",9,27953.69,803,9.66,Low,Retirement Plan,Healthcare,Long-Term,Low,77,Low
CUST2675,44,12045.59,9294.14,23055.99,Medium,"Industrials, Materials",1,11343.85,390,1.99,Low,Wealth Management,Industrials,Medium-Term,Low,56,Medium
CUST1747,69,11066.4,6501.63,29324.19,Medium,Technology,2,7611.3,772,8.75,Medium,Wealth Management,Finance,Medium-Term,Low,96,Low
CUST2280,37,17343.62,2688.04,16357.03,Low,Finance,7,15165.29,317,9.03,Low,Wealth Management,Industrials,Short-Term,Moderate,83,Medium
CUST8023,29,5729.28,4894.77,81690.25,High,"Materials, Healthcare, Technology",6,13603.37,714,5.02,Low,Savings Account,Consumer Goods,Medium-Term,Low,93,Low
CUST8846,49,5708.69,7179.08,37325.14,High,"Energy, Technology",3,25154.32,747,5.94,Medium,Pension Fund,Materials,Short-Term,High,56,High
CUST4734,29,1302.65,3947.0,28588.35,Low,"Technology, Energy, Real Estate",4,16049.25,415,5.85,High,Retirement Plan,Finance,Long-Term,Moderate,70,Low
CUST8259,48,31177.77,6906.04,76480.21,Medium,"Industrials, Real Estate, Technology",5,28030.08,311,7.04,High,Mortgage,Healthcare,Long-Term,Moderate,73,Medium
CUST5735,58,16110.92,3115.07,3216.19,Medium,"Materials, Consumer Goods, Real Estate",5,9012.23,795,4.72,Medium,Wealth Management,Technology,Short-Term,Low,77,High
CUST5299,54,35250.31,623.65,47457.14,Low,"Real Estate, Materials, Finance",2,29786.61,778,7.3,Medium,Mortgage,Finance,Long-Term,Moderate,65,High
CUST9746,42,28868.36,3938.72,68093.34,High,Industrials,3,11042.46,385,1.84,High,Retirement Plan,Real Estate,Short-Term,High,72,Low
CUST4090,18,38607.26,4407.7,98772.1,Medium,"Technology, Industrials",0,20812.53,778,6.05,High,Wealth Management,Technology,Long-Term,High,53,Medium
CUST9808,44,31500.58,2330.96,93831.89,Low,"Utilities, Healthcare, Finance",6,23991.67,758,6.16,High,Credit Card,Technology,Short-Term,Moderate,83,Medium
CUST6822,34,35006.06,9972.36,56712.17,Medium,"Materials, Real Estate",8,29659.56,427,4.4,High,Retirement Plan,Materials,Medium-Term,Low,81,High
CUST4960,51,8003.23,1828.97,32473.47,High,"Industrials, Utilities",2,24596.09,833,8.68,Medium,Pension Fund,Technology,Short-Term,Low,58,Low
CUST6389,44,30150.62,9475.0,75325.27,Low,"Utilities, Healthcare",7,4790.14,760,7.04,Medium,Personal Loan,Consumer Goods,Medium-Term,High,79,High
CUST4625,34,1662.74,3299.2,50220.21,Low,Consumer Goods,10,26834.86,624,9.93,Medium,Wealth Management,Healthcare,Medium-Term,Moderate,77,High
CUST3006,65,40231.83,4206.11,46290.81,High,Finance,6,16024.32,423,8.49,High,Investment Account,Utilities,Long-Term,High,50,High
CUST2343,33,17275.8,3965.62,57691.25,Medium,"Finance, Utilities, Real Estate",6,28412.94,448,2.66,Low,Savings Account,Consumer Goods,Medium-Term,Low,56,High
CUST6565,68,29164.61,8372.36,2770.39,Low,Industrials,8,11820.76,451,4.56,Medium,Investment Account,Real Estate,Medium-Term,High,69,High
CUST8293,40,27908.66,9604.6,24149.53,Low,"Utilities, Energy, Finance",3,9821.55,784,8.29,Medium,Personal Loan,Industrials,Medium-Term,Moderate,70,Low
CUST4928,60,4895.15,8114.11,46733.38,Low,"Healthcare, Real Estate",2,3323.52,730,8.24,Low,Investment Account,Utilities,Short-Term,Moderate,55,Medium
CUST4187,57,2056.91,5289.54,33197.9,Low,Consumer Goods,2,5754.62,313,7.98,Medium,Retirement Plan,Materials,Long-Term,Low,63,Low
CUST7860,46,36619.57,1356.76,45265.76,Medium,"Utilities, Industrials",2,10295.91,517,5.86,Low,Retirement Plan,Industrials,Medium-Term,High,89,Medium
CUST2587,67,12080.04,4319.69,44890.91,Medium,"Real Estate, Utilities",9,3525.82,306,1.73,High,Credit Card,Healthcare,Medium-Term,Moderate,60,Low
CUST1166,21,8306.34,2329.73,27020.67,Medium,Finance,7,26140.44,534,1.47,Medium,Retirement Plan,Energy,Medium-Term,Moderate,76,High
CUST9823,41,4727.46,8424.35,13710.08,Low,"Industrials, Materials, Energy",3,20299.15,373,5.32,Low,Investment Account,Industrials,Medium-Term,Moderate,100,High
CUST5327,51,28583.89,5493.89,35904.01,Low,"Finance, Consumer Goods, Healthcare",4,7428.22,831,1.1,Medium,Investment Account,Utilities,Short-Term,Low,90,Low
CUST6058,70,49759.75,5765.19,46568.55,High,"Utilities, Healthcare, Consumer Goods",6,242.81,499,2.92,Low,Credit Card,Healthcare,Long-Term,Low,61,Medium
CUST1701,55,46810.21,5855.69,57322.91,High,"Industrials, Healthcare, Real Estate",10,17995.55,446,9.56,Medium,Personal Loan,Materials,Medium-Term,High,91,High
CUST2111,46,40513.87,3665.49,29580.05,Medium,"Technology, Real Estate",7,19858.07,647,7.49,Medium,Wealth Management,Healthcare,Short-Term,High,70,High
CUST9977,66,30358.57,7836.93,70110.25,Low,Industrials,0,29528.74,728,5.29,Low,Personal Loan,Consumer Goods,Short-Term,High,60,High
CUST9872,35,44131.34,9995.63,57430.87,High,"Consumer Goods, Real Estate",8,29298.46,430,2.42,High,Mortgage,Industrials,Short-Term,Low,85,Low
CUST2911,54,4136.52,6357.4,42681.23,High,"Industrials, Energy, Healthcare",8,16470.08,681,9.81,Medium,Retirement Plan,Technology,Medium-Term,High,100,Medium
CUST5642,42,28281.49,1460.25,31609.1,Medium,"Real Estate, Consumer Goods, Utilities",10,27427.06,512,0.55,Low,Pension Fund,Materials,Short-Term,High,53,High
CUST1511,39,39125.41,750.84,68892.89,High,Healthcare,10,10196.82,785,9.38,Medium,Credit Card,Materials,Medium-Term,Moderate,86,Medium
CUST9176,20,42537.42,7537.04,51260.48,Medium,Healthcare,8,12988.27,659,7.27,Low,Personal Loan,Real Estate,Short-Term,Moderate,58,Medium
CUST6628,22,7784.32,552.85,66035.04,Medium,"Energy, Healthcare",9,22946.04,326,5.61,Medium,Savings Account,Utilities,Long-Term,High,60,High
CUST5997,57,32352.51,6811.21,3214.67,Medium,Materials,5,1141.76,681,7.8,Medium,Pension Fund,Real Estate,Medium-Term,Moderate,89,High
CUST4911,38,41038.67,8071.95,40382.2,Low,Finance,2,12216.84,539,7.83,Medium,Investment Account,Industrials,Medium-Term,Moderate,83,Low
CUST8888,62,44490.94,3148.98,70447.14,Medium,"Consumer Goods, Healthcare",8,27649.39,559,7.07,Medium,Personal Loan,Utilities,Short-Term,High,90,High
CUST7988,28,7420.04,4044.49,55720.24,Medium,"Industrials, Healthcare",0,15081.46,714,2.13,Low,Retirement Plan,Consumer Goods,Medium-Term,Low,89,High
CUST3067,64,10652.2,7583.06,19864.51,Low,"Healthcare, Industrials, Technology",7,27817.54,582,7.05,High,Retirement Plan,Consumer Goods,Medium-Term,High,66,Medium
CUST9025,60,14270.67,9964.08,71188.27,Low,"Energy, Industrials, Finance",5,13258.57,737,9.8,Medium,Wealth Management,Utilities,Long-Term,High,73,High
CUST2757,38,33010.33,5445.67,80778.33,Medium,"Materials, Healthcare, Utilities",9,18219.02,402,1.83,High,Personal Loan,Real Estate,Short-Term,Moderate,51,High
CUST4428,41,36240.81,1657.31,61750.54,Medium,"Utilities, Consumer Goods",1,12850.51,499,9.78,Medium,Savings Account,Energy,Medium-Term,Low,59,Low
CUST8309,57,44298.68,2737.75,60848.84,Medium,"Real Estate, Finance",2,2336.74,808,2.21,Medium,Wealth Management,Healthcare,Long-Term,Low,83,High
CUST7040,21,31780.2,3960.67,76259.19,Medium,"Utilities, Healthcare, Materials",3,1140.41,457,9.01,Low,Personal Loan,Energy,Short-Term,High,57,Low
CUST1728,67,8260.49,8445.95,16533.64,High,Healthcare,1,9601.93,459,2.77,Low,Investment Account,Real Estate,Short-Term,Moderate,60,Low
CUST9362,32,48881.45,4392.52,33213.93,Medium,Materials,1,24935.06,692,2.41,High,Mortgage,Materials,Short-Term,Low,76,Medium
CUST1271,27,41660.29,3359.98,13088.94,High,"Finance, Utilities, Industrials",8,27763.12,724,5.58,Medium,Savings Account,Consumer Goods,Long-Term,Low,94,Low
CUST9198,51,19444.76,7291.58,66212.9,Low,Utilities,3,29333.16,477,2.16,Medium,Mortgage,Real Estate,Medium-Term,High,73,High
CUST4394,36,38392.63,7527.42,68944.18,Low,Utilities,0,25397.96,832,6.9,Medium,Personal Loan,Industrials,Short-Term,Low,91,Medium
CUST3160,33,43796.3,5390.43,86404.11,Medium,"Energy, Industrials, Healthcare",9,26271.46,591,8.01,Low,Wealth Management,Real Estate,Long-Term,High,57,Medium
CUST6884,54,45195.37,9017.62,7806.53,High,"Finance, Consumer Goods, Healthcare",5,20622.08,547,9.3,High,Investment Account,Technology,Short-Term,High,50,Low
CUST6247,54,31413.01,9833.74,46307.39,Medium,"Materials, Real Estate",5,5972.09,601,1.37,High,Retirement Plan,Real Estate,Short-Term,Low,92,Medium
CUST4693,51,16491.24,6786.15,8294.06,Medium,"Technology, Healthcare, Consumer Goods",2,22191.62,495,5.6,Low,Retirement Plan,Technology,Long-Term,Low,74,High
CUST5742,49,25818.1,5911.98,51213.04,Medium,"Healthcare, Technology",7,14019.04,302,9.22,Medium,Retirement Plan,Utilities,Short-Term,Moderate,87,Medium
CUST5749,35,16811.98,8172.08,2777.29,Medium,Utilities,7,18861.12,597,8.81,Medium,Retirement Plan,Healthcare,Short-Term,Low,73,High
CUST2393,44,38844.14,7039.85,2100.18,Low,"Technology, Finance, Materials",7,24735.88,789,4.49,High,Savings Account,Materials,Medium-Term,Low,98,Medium
CUST6174,26,47008.39,1891.2,72446.03,Medium,Utilities,2,5431.76,460,3.42,Medium,Investment Account,Consumer Goods,Long-Term,Low,68,Medium
CUST2302,67,37869.7,9233.32,69874.45,Low,"Energy, Utilities, Technology",2,5660.78,310,6.18,Low,Investment Account,Utilities,Long-Term,Low,54,Medium
CUST7825,35,1131.03,4563.93,62276.12,Medium,"Finance, Technology",3,27102.2,400,4.53,High,Credit Card,Technology,Medium-Term,Low,57,High
CUST1654,66,12245.29,4127.76,66649.51,Low,"Healthcare, Utilities",4,26820.4,825,5.53,High,Personal Loan,Finance,Medium-Term,Moderate,79,High
CUST5715,43,4175.32,4374.26,94253.3,High,"Finance, Consumer Goods, Utilities",10,2980.84,657,3.97,Medium,Wealth Management,Technology,Medium-Term,Moderate,85,Low
CUST4509,60,35146.76,6248.4,60933.72,High,Utilities,8,8608.38,738,6.9,Medium,Savings Account,Technology,Short-Term,Moderate,75,High
CUST9038,31,6151.47,4933.39,22649.71,Medium,"Utilities, Energy",6,21339.28,641,3.15,High,Credit Card,Utilities,Medium-Term,Moderate,65,Low
CUST3716,36,16221.41,5472.24,1674.48,High,Utilities,7,24908.77,424,6.87,High,Personal Loan,Consumer Goods,Short-Term,Moderate,66,Medium
CUST6111,26,2432.2,3984.45,87948.27,High,"Finance, Industrials",10,5735.65,502,5.89,High,Credit Card,Healthcare,Medium-Term,High,100,Low
CUST9410,53,39895.01,792.82,62516.22,Medium,"Technology, Industrials",1,6433.28,501,5.19,Low,Wealth Management,Materials,Medium-Term,Moderate,54,Low
CUST2037,65,18660.82,1897.15,13532.1,High,Utilities,5,15880.1,606,8.46,Low,Savings Account,Finance,Long-Term,Low,61,High
CUST1768,66,8887.59,2676.29,47295.28,Low,Technology,1,29275.1,377,6.66,Low,Retirement Plan,Energy,Medium-Term,Moderate,54,Medium
CUST3575,50,31313.65,4385.56,12587.79,Medium,"Healthcare, Utilities, Energy",2,2703.79,349,7.36,Medium,Wealth Management,Industrials,Short-Term,Moderate,78,High
CUST5798,53,34027.32,6420.47,86899.48,Low,"Real Estate, Materials, Industrials",1,23453.62,674,5.75,Low,Investment Account,Technology,Medium-Term,High,59,Low
CUST8707,26,39394.09,4313.19,90598.82,Medium,"Finance, Utilities, Real Estate",0,28661.45,508,1.15,High,Retirement Plan,Real Estate,Short-Term,Moderate,96,High
CUST2288,25,40084.22,969.3,25615.86,Medium,"Real Estate, Finance, Industrials",1,26586.76,677,6.56,Medium,Mortgage,Energy,Medium-Term,High,54,Medium
CUST8735,63,4531.54,8074.54,27744.93,Low,"Materials, Industrials, Finance",5,8300.58,668,1.68,Low,Savings Account,Technology,Long-Term,Moderate,80,High
CUST4682,65,6528.75,9217.29,99531.66,Medium,Energy,1,26422.63,554,8.41,Medium,Pension Fund,Materials,Short-Term,Moderate,78,Low
CUST9819,58,41407.37,7470.8,3903.9,High,"Energy, Finance, Real Estate",6,5681.1,451,8.75,Low,Retirement Plan,Energy,Long-Term,Low,84,Medium
CUST4087,54,31468.6,2220.41,86101.04,Medium,"Industrials, Energy",2,21140.47,408,5.47,High,Personal Loan,Real Estate,Short-Term,Moderate,89,Medium
CUST3540,52,22695.23,6605.48,25549.78,Medium,Healthcare,0,28293.17,645,5.33,Medium,Savings Account,Utilities,Medium-Term,High,87,High
CUST2666,22,1525.32,4481.42,44478.1,Medium,Consumer Goods,8,26791.65,677,0.68,Low,Wealth Management,Materials,Short-Term,Low,56,High
CUST6876,22,26565.12,3925.96,37426.86,Low,"Real Estate, Finance, Utilities",1,4076.76,446,3.03,Low,Investment Account,Industrials,Long-Term,High,89,Medium
CUST7161,36,47855.13,5062.51,41880.42,Medium,"Energy, Materials",6,2702.3,711,6.68,High,Savings Account,Industrials,Medium-Term,Moderate,83,Low
CUST5232,49,28124.59,3246.1,42370.22,Low,"Healthcare, Real Estate, Utilities",4,5981.4,826,5.27,Medium,Investment Account,Energy,Medium-Term,High,90,Low
CUST6686,39,20313.74,4460.16,98567.28,Medium,"Real Estate, Finance",5,9335.82,347,8.62,Low,Personal Loan,Real Estate,Medium-Term,Moderate,97,Low
CUST8230,23,28682.64,7392.35,14094.79,Medium,"Finance, Consumer Goods, Industrials",2,18848.13,456,3.16,Low,Mortgage,Healthcare,Short-Term,Low,84,Medium
CUST8211,37,6378.33,9076.26,19639.31,Low,"Materials, Industrials",1,25968.65,815,4.32,Low,Savings Account,Consumer Goods,Short-Term,Low,51,High
CUST8482,21,25336.08,7148.82,79064.97,Medium,"Energy, Materials",8,3020.0,642,3.5,High,Pension Fund,Consumer Goods,Long-Term,Low,69,Low
CUST9606,55,30013.44,7971.77,11629.23,High,"Finance, Utilities",6,14009.67,471,8.65,Low,Pension Fund,Materials,Short-Term,High,91,High
CUST8061,69,44343.82,8474.86,3182.24,High,"Consumer Goods, Technology, Utilities",10,740.94,739,7.85,Low,Retirement Plan,Real Estate,Long-Term,Moderate,54,High
CUST6130,42,17424.53,9822.9,74938.14,Low,"Industrials, Utilities, Energy",9,6321.68,801,9.24,Low,Pension Fund,Industrials,Short-Term,High,70,Low
CUST7051,36,13341.73,2250.81,16829.79,Medium,Healthcare,1,4828.54,317,3.06,Low,Personal Loan,Energy,Medium-Term,High,70,High
CUST5775,23,44477.14,3989.6,4732.19,High,"Healthcare, Materials",1,2772.03,734,6.18,High,Wealth Management,Technology,Medium-Term,Moderate,73,Low
CUST3289,21,11999.68,8184.59,80824.83,High,"Materials, Utilities, Finance",5,8993.28,486,8.01,Low,Wealth Management,Technology,Short-Term,Low,61,Low
CUST5981,65,14389.76,9593.33,31739.3,Low,"Technology, Finance",2,16599.14,532,3.74,High,Pension Fund,Consumer Goods,Short-Term,Moderate,86,Medium
CUST5082,54,27596.85,2602.3,15502.57,High,"Utilities, Energy, Technology",3,5204.37,471,8.51,High,Pension Fund,Energy,Short-Term,Low,96,High
CUST8073,69,16988.76,7225.71,79830.77,High,Real Estate,2,7116.85,417,6.67,High,Wealth Management,Industrials,Long-Term,Low,83,Medium
CUST7768,61,22607.9,2530.99,15662.87,Medium,"Materials, Technology, Consumer Goods",2,23491.93,804,8.56,High,Investment Account,Technology,Short-Term,High,100,Low
CUST5300,43,30158.72,691.16,30133.04,Medium,"Utilities, Healthcare",5,17903.08,639,4.41,Medium,Personal Loan,Energy,Short-Term,High,63,High
CUST5764,58,24120.65,8985.48,48308.26,Low,"Industrials, Healthcare",2,18967.48,565,9.52,Medium,Personal Loan,Utilities,Short-Term,Moderate,88,Low
CUST5720,35,30225.75,5093.84,52132.35,Medium,Materials,5,219.49,482,3.39,Low,Pension Fund,Consumer Goods,Medium-Term,High,83,High
CUST9798,41,38748.13,1294.28,30152.68,Medium,Technology,5,7228.67,686,5.3,Medium,Retirement Plan,Utilities,Medium-Term,Moderate,98,High
CUST4507,62,25134.72,3527.2,16731.61,Medium,"Industrials, Finance",7,16869.45,507,6.79,High,Mortgage,Finance,Medium-Term,Low,50,Medium
CUST8159,69,19050.5,8659.11,29666.37,High,Industrials,2,5023.14,487,1.44,Low,Investment Account,Healthcare,Medium-Term,Moderate,66,High
CUST8225,48,12194.9,9628.85,10243.23,Low,"Materials, Technology, Healthcare",8,2199.0,679,2.8,High,Retirement Plan,Real Estate,Long-Term,Low,94,Medium
CUST4965,49,41409.77,9704.26,3256.91,Medium,"Real Estate, Industrials, Utilities",6,1168.86,786,8.03,Medium,Personal Loan,Industrials,Long-Term,Moderate,94,Low
CUST9532,61,49372.16,6050.95,24410.74,Medium,"Industrials, Finance",7,12707.24,598,1.96,Medium,Mortgage,Consumer Goods,Long-Term,High,67,High
CUST7383,46,7589.84,6167.81,87810.2,Low,"Healthcare, Utilities, Materials",3,29182.51,468,8.45,High,Savings Account,Consumer Goods,Long-Term,High,57,High
CUST5676,20,31238.83,3600.59,39992.32,Low,"Consumer Goods, Real Estate",8,25705.08,651,9.87,Low,Retirement Plan,Consumer Goods,Long-Term,High,90,Medium
CUST4899,70,19736.74,7721.93,55603.88,High,"Industrials, Finance",2,13695.21,514,2.49,Low,Mortgage,Consumer Goods,Short-Term,Moderate,53,High
CUST3951,36,2254.07,9835.03,71339.34,High,Utilities,8,1037.29,419,8.83,Medium,Wealth Management,Healthcare,Short-Term,Moderate,76,Medium
CUST5947,63,48763.19,8824.14,15192.57,Low,Utilities,5,2413.67,812,0.39,Low,Pension Fund,Real Estate,Short-Term,Moderate,83,High
CUST5642,32,12049.11,8997.02,39954.83,Low,Finance,3,8501.73,515,6.05,Low,Personal Loan,Energy,Medium-Term,High,65,High
CUST1394,51,22127.86,9120.36,62125.4,Low,"Energy, Industrials, Consumer Goods",8,15238.73,649,7.13,Low,Personal Loan,Utilities,Short-Term,Low,83,High
CUST8854,53,18969.06,3881.24,44056.4,Low,"Finance, Healthcare, Technology",10,26010.93,791,5.1,Low,Credit Card,Real Estate,Medium-Term,High,78,Low
CUST4555,48,24374.82,8850.87,14638.12,Medium,"Energy, Real Estate",2,18166.96,382,4.1,High,Credit Card,Real Estate,Long-Term,High,55,High
CUST5190,67,36725.93,6085.15,43629.61,High,"Energy, Industrials, Consumer Goods",2,15278.42,569,1.71,Low,Personal Loan,Real Estate,Long-Term,High,59,High
CUST3213,68,27735.8,8767.78,67804.09,High,Technology,2,20472.17,600,2.37,Low,Savings Account,Energy,Long-Term,Low,96,High
CUST4580,68,22614.03,6146.17,11805.63,Low,"Materials, Finance, Energy",1,25662.08,650,3.12,High,Credit Card,Healthcare,Medium-Term,High,81,Low
CUST7853,65,32227.82,3407.81,38612.17,Low,"Consumer Goods, Real Estate",8,10322.28,721,4.79,Low,Wealth Management,Consumer Goods,Medium-Term,High,100,High
CUST1138,49,1600.26,9880.42,23233.99,Low,"Energy, Materials",10,255.93,442,6.67,High,Credit Card,Industrials,Short-Term,Moderate,69,Low
CUST2935,58,26151.32,7440.14,3071.38,High,Utilities,4,2799.69,667,9.07,Medium,Personal Loan,Healthcare,Short-Term,High,54,Low
CUST2864,46,2692.48,6480.55,34963.36,Medium,"Industrials, Utilities, Energy",4,10311.95,499,2.86,Low,Savings Account,Utilities,Medium-Term,Moderate,90,High
